user_id,cohort,age_band,sex,device,vehicle,last_active_day,day,is_promo_day,page_views,major_page_type,engagement_time,drive
13,G1 flat usage,26-34,Male,Android,Luxury,28,18,0,3,Services,2,1
13,G1 flat usage,26-34,Male,Android,Luxury,28,19,1,4,Promotions,3,0
13,G1 flat usage,26-34,Male,Android,Luxury,28,20,0,3,Promotions,3,1
13,G1 flat usage,26-34,Male,Android,Luxury,28,21,0,2,Promotions,1,0
13,G1 flat usage,26-34,Male,Android,Luxury,28,22,0,3,Maintenance,2,0
13,G1 flat usage,26-34,Male,Android,Luxury,28,23,0,4,Services,3,1
13,G1 flat usage,26-34,Male,Android,Luxury,28,24,0,4,Services,4,0
13,G1 flat usage,26-34,Male,Android,Luxury,28,25,0,2,Maintenance,1,1
13,G1 flat usage,26-34,Male,Android,Luxury,28,26,1,3,Services,3,1
13,G1 flat usage,26-34,Male,Android,Luxury,28,27,0,3,Maintenance,3,1
13,G1 flat usage,26-34,Male,Android,Luxury,28,28,0,2,Maintenance,1,1
14,G1 flat usage,50+,Female,OS X,Luxury,16,1,0,2,Services,1,1
14,G1 flat usage,50+,Female,OS X,Luxury,16,2,0,4,Promotions,4,1
14,G1 flat usage,50+,Female,OS X,Luxury,16,3,0,2,Services,2,1
14,G1 flat usage,50+,Female,OS X,Luxury,16,4,0,2,Services,2,0
14,G1 flat usage,50+,Female,OS X,Luxury,16,5,1,3,Services,3,0
14,G1 flat usage,50+,Female,OS X,Luxury,16,6,0,2,Services,2,1
14,G1 flat usage,50+,Female,OS X,Luxury,16,7,0,3,Promotions,3,0
14,G1 flat usage,50+,Female,OS X,Luxury,16,8,0,3,Services,2,1
14,G1 flat usage,50+,Female,OS X,Luxury,16,9,0,3,Services,3,0
14,G1 flat usage,50+,Female,OS X,Luxury,16,10,0,3,Maintenance,3,0
14,G1 flat usage,50+,Female,OS X,Luxury,16,11,0,2,Services,2,1
14,G1 flat usage,50+,Female,OS X,Luxury,16,12,1,3,Services,2,0
14,G1 flat usage,50+,Female,OS X,Luxury,16,13,0,4,Maintenance,4,0
14,G1 flat usage,50+,Female,OS X,Luxury,16,14,0,2,Promotions,2,1
14,G1 flat usage,50+,Female,OS X,Luxury,16,15,0,2,Services,2,0
14,G1 flat usage,50+,Female,OS X,Luxury,16,16,0,3,Maintenance,3,1
14,G1 flat usage,50+,Female,OS X,Luxury,16,17,0,,,,
14,G1 flat usage,50+,Female,OS X,Luxury,16,18,0,,,,
14,G1 flat usage,50+,Female,OS X,Luxury,16,19,1,,,,
14,G1 flat usage,50+,Female,OS X,Luxury,16,20,0,,,,
14,G1 flat usage,50+,Female,OS X,Luxury,16,21,0,,,,
14,G1 flat usage,50+,Female,OS X,Luxury,16,22,0,,,,
14,G1 flat usage,50+,Female,OS X,Luxury,16,23,0,,,,
14,G1 flat usage,50+,Female,OS X,Luxury,16,24,0,,,,
14,G1 flat usage,50+,Female,OS X,Luxury,16,25,0,,,,
14,G1 flat usage,50+,Female,OS X,Luxury,16,26,1,,,,
14,G1 flat usage,50+,Female,OS X,Luxury,16,27,0,,,,
14,G1 flat usage,50+,Female,OS X,Luxury,16,28,0,,,,
15,G1 flat usage,26-34,Female,Android,Standard,17,1,0,3,Promotions,2,0
15,G1 flat usage,26-34,Female,Android,Standard,17,2,0,4,Promotions,3,0
15,G1 flat usage,26-34,Female,Android,Standard,17,3,0,4,Services,3,0
15,G1 flat usage,26-34,Female,Android,Standard,17,4,0,3,Maintenance,2,0
15,G1 flat usage,26-34,Female,Android,Standard,17,5,1,2,Services,1,1
15,G1 flat usage,26-34,Female,Android,Standard,17,6,0,2,Services,1,0
15,G1 flat usage,26-34,Female,Android,Standard,17,7,0,4,Promotions,3,0
15,G1 flat usage,26-34,Female,Android,Standard,17,8,0,3,Maintenance,3,0
15,G1 flat usage,26-34,Female,Android,Standard,17,9,0,3,Promotions,3,0
15,G1 flat usage,26-34,Female,Android,Standard,17,10,0,2,Services,2,1
15,G1 flat usage,26-34,Female,Android,Standard,17,11,0,3,Services,3,1
15,G1 flat usage,26-34,Female,Android,Standard,17,12,1,3,Promotions,3,1
15,G1 flat usage,26-34,Female,Android,Standard,17,13,0,3,Promotions,2,0
15,G1 flat usage,26-34,Female,Android,Standard,17,14,0,3,Promotions,2,1
15,G1 flat usage,26-34,Female,Android,Standard,17,15,0,4,Services,4,1
15,G1 flat usage,26-34,Female,Android,Standard,17,16,0,3,Services,3,1
15,G1 flat usage,26-34,Female,Android,Standard,17,17,0,3,Promotions,3,0
15,G1 flat usage,26-34,Female,Android,Standard,17,18,0,,,,
15,G1 flat usage,26-34,Female,Android,Standard,17,19,1,,,,
15,G1 flat usage,26-34,Female,Android,Standard,17,20,0,,,,
15,G1 flat usage,26-34,Female,Android,Standard,17,21,0,,,,
15,G1 flat usage,26-34,Female,Android,Standard,17,22,0,,,,
15,G1 flat usage,26-34,Female,Android,Standard,17,23,0,,,,
15,G1 flat usage,26-34,Female,Android,Standard,17,24,0,,,,
15,G1 flat usage,26-34,Female,Android,Standard,17,25,0,,,,
15,G1 flat usage,26-34,Female,Android,Standard,17,26,1,,,,
15,G1 flat usage,26-34,Female,Android,Standard,17,27,0,,,,
15,G1 flat usage,26-34,Female,Android,Standard,17,28,0,,,,
16,G1 flat usage,<=25,Male,Android,Luxury,28,1,0,3,Maintenance,3,0
16,G1 flat usage,<=25,Male,Android,Luxury,28,2,0,3,Services,3,0
16,G1 flat usage,<=25,Male,Android,Luxury,28,3,0,3,Promotions,2,1
16,G1 flat usage,<=25,Male,Android,Luxury,28,4,0,2,Maintenance,2,1
16,G1 flat usage,<=25,Male,Android,Luxury,28,5,1,2,Maintenance,2,1
16,G1 flat usage,<=25,Male,Android,Luxury,28,6,0,3,Maintenance,2,0
16,G1 flat usage,<=25,Male,Android,Luxury,28,7,0,3,Promotions,2,1
16,G1 flat usage,<=25,Male,Android,Luxury,28,8,0,4,Services,4,1
16,G1 flat usage,<=25,Male,Android,Luxury,28,9,0,3,Maintenance,3,1
16,G1 flat usage,<=25,Male,Android,Luxury,28,10,0,3,Maintenance,3,0
16,G1 flat usage,<=25,Male,Android,Luxury,28,11,0,2,Services,1,0
16,G1 flat usage,<=25,Male,Android,Luxury,28,12,1,3,Promotions,2,1
16,G1 flat usage,<=25,Male,Android,Luxury,28,13,0,3,Services,2,1
16,G1 flat usage,<=25,Male,Android,Luxury,28,14,0,3,Maintenance,3,0
16,G1 flat usage,<=25,Male,Android,Luxury,28,15,0,3,Services,3,1
16,G1 flat usage,<=25,Male,Android,Luxury,28,16,0,3,Maintenance,3,0
16,G1 flat usage,<=25,Male,Android,Luxury,28,17,0,3,Maintenance,2,1
16,G1 flat usage,<=25,Male,Android,Luxury,28,18,0,2,Promotions,2,1
16,G1 flat usage,<=25,Male,Android,Luxury,28,19,1,2,Maintenance,2,0
16,G1 flat usage,<=25,Male,Android,Luxury,28,20,0,3,Services,2,0
16,G1 flat usage,<=25,Male,Android,Luxury,28,21,0,2,Maintenance,2,0
16,G1 flat usage,<=25,Male,Android,Luxury,28,22,0,4,Maintenance,4,0
16,G1 flat usage,<=25,Male,Android,Luxury,28,23,0,3,Promotions,2,0
16,G1 flat usage,<=25,Male,Android,Luxury,28,24,0,3,Promotions,2,1
16,G1 flat usage,<=25,Male,Android,Luxury,28,25,0,3,Maintenance,3,0
16,G1 flat usage,<=25,Male,Android,Luxury,28,26,1,4,Promotions,3,1
16,G1 flat usage,<=25,Male,Android,Luxury,28,27,0,2,Services,2,0
16,G1 flat usage,<=25,Male,Android,Luxury,28,28,0,3,Promotions,3,0
17,G1 flat usage,35-50,Female,OS X,Standard,28,1,0,2,Maintenance,1,0
17,G1 flat usage,35-50,Female,OS X,Standard,28,2,0,3,Services,3,0
17,G1 flat usage,35-50,Female,OS X,Standard,28,3,0,2,Services,2,1
17,G1 flat usage,35-50,Female,OS X,Standard,28,4,0,4,Services,4,1
17,G1 flat usage,35-50,Female,OS X,Standard,28,5,1,3,Services,3,0
17,G1 flat usage,35-50,Female,OS X,Standard,28,6,0,2,Services,2,1
17,G1 flat usage,35-50,Female,OS X,Standard,28,7,0,3,Promotions,3,0
17,G1 flat usage,35-50,Female,OS X,Standard,28,8,0,4,Services,4,0
17,G1 flat usage,35-50,Female,OS X,Standard,28,9,0,2,Promotions,2,0
17,G1 flat usage,35-50,Female,OS X,Standard,28,10,0,3,Maintenance,3,1
17,G1 flat usage,35-50,Female,OS X,Standard,28,11,0,3,Maintenance,2,1
17,G1 flat usage,35-50,Female,OS X,Standard,28,12,1,3,Services,2,1
17,G1 flat usage,35-50,Female,OS X,Standard,28,13,0,3,Services,3,1
17,G1 flat usage,35-50,Female,OS X,Standard,28,14,0,3,Maintenance,3,0
17,G1 flat usage,35-50,Female,OS X,Standard,28,15,0,3,Promotions,3,0
17,G1 flat usage,35-50,Female,OS X,Standard,28,16,0,3,Maintenance,2,0
17,G1 flat usage,35-50,Female,OS X,Standard,28,17,0,3,Promotions,2,1
17,G1 flat usage,35-50,Female,OS X,Standard,28,18,0,3,Services,2,0
17,G1 flat usage,35-50,Female,OS X,Standard,28,19,1,2,Maintenance,2,1
17,G1 flat usage,35-50,Female,OS X,Standard,28,20,0,3,Services,3,0
17,G1 flat usage,35-50,Female,OS X,Standard,28,21,0,4,Maintenance,3,0
17,G1 flat usage,35-50,Female,OS X,Standard,28,22,0,3,Promotions,2,1
17,G1 flat usage,35-50,Female,OS X,Standard,28,23,0,3,Maintenance,2,1
17,G1 flat usage,35-50,Female,OS X,Standard,28,24,0,2,Promotions,1,1
17,G1 flat usage,35-50,Female,OS X,Standard,28,25,0,3,Services,2,0
17,G1 flat usage,35-50,Female,OS X,Standard,28,26,1,3,Promotions,3,0
17,G1 flat usage,35-50,Female,OS X,Standard,28,27,0,4,Promotions,4,1
17,G1 flat usage,35-50,Female,OS X,Standard,28,28,0,3,Maintenance,3,1
18,G1 flat usage,26-34,Female,Android,Standard,28,1,0,2,Maintenance,2,1
18,G1 flat usage,26-34,Female,Android,Standard,28,2,0,2,Promotions,1,0
18,G1 flat usage,26-34,Female,Android,Standard,28,3,0,3,Services,3,0
18,G1 flat usage,26-34,Female,Android,Standard,28,4,0,3,Promotions,2,1
18,G1 flat usage,26-34,Female,Android,Standard,28,5,1,4,Services,4,1
18,G1 flat usage,26-34,Female,Android,Standard,28,6,0,3,Maintenance,3,0
18,G1 flat usage,26-34,Female,Android,Standard,28,7,0,3,Services,3,0
18,G1 flat usage,26-34,Female,Android,Standard,28,8,0,3,Services,2,1
18,G1 flat usage,26-34,Female,Android,Standard,28,9,0,2,Promotions,2,0
18,G1 flat usage,26-34,Female,Android,Standard,28,10,0,3,Services,3,1
18,G1 flat usage,26-34,Female,Android,Standard,28,11,0,4,Services,4,0
18,G1 flat usage,26-34,Female,Android,Standard,28,12,1,3,Promotions,3,0
18,G1 flat usage,26-34,Female,Android,Standard,28,13,0,4,Promotions,3,1
18,G1 flat usage,26-34,Female,Android,Standard,28,14,0,2,Promotions,1,0
18,G1 flat usage,26-34,Female,Android,Standard,28,15,0,2,Services,2,0
18,G1 flat usage,26-34,Female,Android,Standard,28,16,0,3,Maintenance,2,0
18,G1 flat usage,26-34,Female,Android,Standard,28,17,0,3,Services,2,1
18,G1 flat usage,26-34,Female,Android,Standard,28,18,0,3,Promotions,2,0
18,G1 flat usage,26-34,Female,Android,Standard,28,19,1,3,Services,2,1
18,G1 flat usage,26-34,Female,Android,Standard,28,20,0,2,Promotions,2,1
18,G1 flat usage,26-34,Female,Android,Standard,28,21,0,3,Services,3,1
18,G1 flat usage,26-34,Female,Android,Standard,28,22,0,4,Services,3,0
18,G1 flat usage,26-34,Female,Android,Standard,28,23,0,4,Services,4,0
18,G1 flat usage,26-34,Female,Android,Standard,28,24,0,3,Services,3,1
18,G1 flat usage,26-34,Female,Android,Standard,28,25,0,2,Promotions,1,1
18,G1 flat usage,26-34,Female,Android,Standard,28,26,1,3,Promotions,3,1
18,G1 flat usage,26-34,Female,Android,Standard,28,27,0,3,Maintenance,3,1
18,G1 flat usage,26-34,Female,Android,Standard,28,28,0,3,Services,2,0
19,G1 flat usage,26-34,Female,Android,Luxury,11,1,0,3,Promotions,3,0
19,G1 flat usage,26-34,Female,Android,Luxury,11,2,0,4,Promotions,4,1
19,G1 flat usage,26-34,Female,Android,Luxury,11,3,0,3,Promotions,2,1
19,G1 flat usage,26-34,Female,Android,Luxury,11,4,0,3,Maintenance,2,0
19,G1 flat usage,26-34,Female,Android,Luxury,11,5,1,3,Services,3,1
19,G1 flat usage,26-34,Female,Android,Luxury,11,6,0,3,Services,2,1
19,G1 flat usage,26-34,Female,Android,Luxury,11,7,0,2,Promotions,2,1
19,G1 flat usage,26-34,Female,Android,Luxury,11,8,0,3,Maintenance,3,0
19,G1 flat usage,26-34,Female,Android,Luxury,11,9,0,3,Services,3,0
19,G1 flat usage,26-34,Female,Android,Luxury,11,10,0,3,Promotions,2,0
19,G1 flat usage,26-34,Female,Android,Luxury,11,11,0,3,Services,2,1
19,G1 flat usage,26-34,Female,Android,Luxury,11,12,1,,,,
19,G1 flat usage,26-34,Female,Android,Luxury,11,13,0,,,,
19,G1 flat usage,26-34,Female,Android,Luxury,11,14,0,,,,
19,G1 flat usage,26-34,Female,Android,Luxury,11,15,0,,,,
19,G1 flat usage,26-34,Female,Android,Luxury,11,16,0,,,,
19,G1 flat usage,26-34,Female,Android,Luxury,11,17,0,,,,
19,G1 flat usage,26-34,Female,Android,Luxury,11,18,0,,,,
19,G1 flat usage,26-34,Female,Android,Luxury,11,19,1,,,,
19,G1 flat usage,26-34,Female,Android,Luxury,11,20,0,,,,
19,G1 flat usage,26-34,Female,Android,Luxury,11,21,0,,,,
19,G1 flat usage,26-34,Female,Android,Luxury,11,22,0,,,,
19,G1 flat usage,26-34,Female,Android,Luxury,11,23,0,,,,
19,G1 flat usage,26-34,Female,Android,Luxury,11,24,0,,,,
19,G1 flat usage,26-34,Female,Android,Luxury,11,25,0,,,,
19,G1 flat usage,26-34,Female,Android,Luxury,11,26,1,,,,
19,G1 flat usage,26-34,Female,Android,Luxury,11,27,0,,,,
19,G1 flat usage,26-34,Female,Android,Luxury,11,28,0,,,,
20,G1 flat usage,35-50,Female,OS X,Standard,22,1,0,3,Promotions,2,1
20,G1 flat usage,35-50,Female,OS X,Standard,22,2,0,2,Maintenance,2,1
20,G1 flat usage,35-50,Female,OS X,Standard,22,3,0,3,Maintenance,3,1
20,G1 flat usage,35-50,Female,OS X,Standard,22,4,0,3,Maintenance,2,0
20,G1 flat usage,35-50,Female,OS X,Standard,22,5,1,3,Promotions,2,1
20,G1 flat usage,35-50,Female,OS X,Standard,22,6,0,4,Promotions,3,1
20,G1 flat usage,35-50,Female,OS X,Standard,22,7,0,2,Services,2,0
20,G1 flat usage,35-50,Female,OS X,Standard,22,8,0,2,Maintenance,1,1
20,G1 flat usage,35-50,Female,OS X,Standard,22,9,0,2,Services,1,1
20,G1 flat usage,35-50,Female,OS X,Standard,22,10,0,3,Promotions,3,1
20,G1 flat usage,35-50,Female,OS X,Standard,22,11,0,3,Maintenance,2,0
20,G1 flat usage,35-50,Female,OS X,Standard,22,12,1,2,Promotions,1,1
20,G1 flat usage,35-50,Female,OS X,Standard,22,13,0,2,Promotions,1,1
20,G1 flat usage,35-50,Female,OS X,Standard,22,14,0,2,Maintenance,1,0
20,G1 flat usage,35-50,Female,OS X,Standard,22,15,0,3,Promotions,3,0
20,G1 flat usage,35-50,Female,OS X,Standard,22,16,0,3,Services,3,1
20,G1 flat usage,35-50,Female,OS X,Standard,22,17,0,2,Services,2,1
20,G1 flat usage,35-50,Female,OS X,Standard,22,18,0,3,Promotions,3,0
20,G1 flat usage,35-50,Female,OS X,Standard,22,19,1,3,Promotions,2,0
20,G1 flat usage,35-50,Female,OS X,Standard,22,20,0,4,Maintenance,4,0
20,G1 flat usage,35-50,Female,OS X,Standard,22,21,0,3,Services,2,1
20,G1 flat usage,35-50,Female,OS X,Standard,22,22,0,4,Services,3,0
20,G1 flat usage,35-50,Female,OS X,Standard,22,23,0,,,,
20,G1 flat usage,35-50,Female,OS X,Standard,22,24,0,,,,
20,G1 flat usage,35-50,Female,OS X,Standard,22,25,0,,,,
20,G1 flat usage,35-50,Female,OS X,Standard,22,26,1,,,,
20,G1 flat usage,35-50,Female,OS X,Standard,22,27,0,,,,
20,G1 flat usage,35-50,Female,OS X,Standard,22,28,0,,,,
21,G1 flat usage,50+,Male,Android,Luxury,14,1,0,3,Maintenance,3,1
21,G1 flat usage,50+,Male,Android,Luxury,14,2,0,2,Maintenance,1,0
21,G1 flat usage,50+,Male,Android,Luxury,14,3,0,2,Services,1,1
21,G1 flat usage,50+,Male,Android,Luxury,14,4,0,3,Maintenance,3,0
21,G1 flat usage,50+,Male,Android,Luxury,14,5,1,3,Services,3,1
21,G1 flat usage,50+,Male,Android,Luxury,14,6,0,2,Services,2,1
21,G1 flat usage,50+,Male,Android,Luxury,14,7,0,4,Maintenance,4,1
21,G1 flat usage,50+,Male,Android,Luxury,14,8,0,3,Promotions,3,0
21,G1 flat usage,50+,Male,Android,Luxury,14,9,0,2,Services,1,0
21,G1 flat usage,50+,Male,Android,Luxury,14,10,0,4,Services,3,0
21,G1 flat usage,50+,Male,Android,Luxury,14,11,0,3,Services,3,1
21,G1 flat usage,50+,Male,Android,Luxury,14,12,1,3,Promotions,3,1
21,G1 flat usage,50+,Male,Android,Luxury,14,13,0,3,Services,2,0
21,G1 flat usage,50+,Male,Android,Luxury,14,14,0,2,Services,2,1
21,G1 flat usage,50+,Male,Android,Luxury,14,15,0,,,,
21,G1 flat usage,50+,Male,Android,Luxury,14,16,0,,,,
21,G1 flat usage,50+,Male,Android,Luxury,14,17,0,,,,
21,G1 flat usage,50+,Male,Android,Luxury,14,18,0,,,,
21,G1 flat usage,50+,Male,Android,Luxury,14,19,1,,,,
21,G1 flat usage,50+,Male,Android,Luxury,14,20,0,,,,
21,G1 flat usage,50+,Male,Android,Luxury,14,21,0,,,,
21,G1 flat usage,50+,Male,Android,Luxury,14,22,0,,,,
21,G1 flat usage,50+,Male,Android,Luxury,14,23,0,,,,
21,G1 flat usage,50+,Male,Android,Luxury,14,24,0,,,,
21,G1 flat usage,50+,Male,Android,Luxury,14,25,0,,,,
21,G1 flat usage,50+,Male,Android,Luxury,14,26,1,,,,
21,G1 flat usage,50+,Male,Android,Luxury,14,27,0,,,,
21,G1 flat usage,50+,Male,Android,Luxury,14,28,0,,,,
22,G1 flat usage,26-34,Female,Android,Luxury,25,1,0,2,Services,1,0
22,G1 flat usage,26-34,Female,Android,Luxury,25,2,0,3,Services,2,0
22,G1 flat usage,26-34,Female,Android,Luxury,25,3,0,3,Services,3,1
22,G1 flat usage,26-34,Female,Android,Luxury,25,4,0,3,Promotions,3,0
22,G1 flat usage,26-34,Female,Android,Luxury,25,5,1,4,Maintenance,3,0
22,G1 flat usage,26-34,Female,Android,Luxury,25,6,0,3,Maintenance,2,0
22,G1 flat usage,26-34,Female,Android,Luxury,25,7,0,3,Promotions,2,1
22,G1 flat usage,26-34,Female,Android,Luxury,25,8,0,2,Maintenance,1,0
22,G1 flat usage,26-34,Female,Android,Luxury,25,9,0,2,Maintenance,1,0
22,G1 flat usage,26-34,Female,Android,Luxury,25,10,0,2,Services,1,0
22,G1 flat usage,26-34,Female,Android,Luxury,25,11,0,3,Promotions,2,0
22,G1 flat usage,26-34,Female,Android,Luxury,25,12,1,4,Services,4,1
22,G1 flat usage,26-34,Female,Android,Luxury,25,13,0,3,Promotions,2,0
22,G1 flat usage,26-34,Female,Android,Luxury,25,14,0,3,Services,3,0
22,G1 flat usage,26-34,Female,Android,Luxury,25,15,0,4,Promotions,4,0
22,G1 flat usage,26-34,Female,Android,Luxury,25,16,0,4,Promotions,4,1
22,G1 flat usage,26-34,Female,Android,Luxury,25,17,0,3,Services,2,1
22,G1 flat usage,26-34,Female,Android,Luxury,25,18,0,3,Maintenance,3,0
22,G1 flat usage,26-34,Female,Android,Luxury,25,19,1,4,Promotions,3,1
22,G1 flat usage,26-34,Female,Android,Luxury,25,20,0,3,Maintenance,3,1
22,G1 flat usage,26-34,Female,Android,Luxury,25,21,0,3,Maintenance,3,1
22,G1 flat usage,26-34,Female,Android,Luxury,25,22,0,4,Maintenance,4,0
22,G1 flat usage,26-34,Female,Android,Luxury,25,23,0,2,Services,2,0
22,G1 flat usage,26-34,Female,Android,Luxury,25,24,0,3,Services,2,0
22,G1 flat usage,26-34,Female,Android,Luxury,25,25,0,2,Promotions,1,1
22,G1 flat usage,26-34,Female,Android,Luxury,25,26,1,,,,
22,G1 flat usage,26-34,Female,Android,Luxury,25,27,0,,,,
22,G1 flat usage,26-34,Female,Android,Luxury,25,28,0,,,,
23,G1 flat usage,35-50,Female,Android,Standard,19,1,0,2,Promotions,2,0
23,G1 flat usage,35-50,Female,Android,Standard,19,2,0,3,Maintenance,3,0
23,G1 flat usage,35-50,Female,Android,Standard,19,3,0,4,Promotions,3,0
23,G1 flat usage,35-50,Female,Android,Standard,19,4,0,2,Services,2,1
23,G1 flat usage,35-50,Female,Android,Standard,19,5,1,4,Services,3,1
23,G1 flat usage,35-50,Female,Android,Standard,19,6,0,4,Services,4,0
23,G1 flat usage,35-50,Female,Android,Standard,19,7,0,2,Maintenance,2,0
23,G1 flat usage,35-50,Female,Android,Standard,19,8,0,4,Services,4,1
23,G1 flat usage,35-50,Female,Android,Standard,19,9,0,3,Services,3,0
23,G1 flat usage,35-50,Female,Android,Standard,19,10,0,3,Services,3,0
23,G1 flat usage,35-50,Female,Android,Standard,19,11,0,3,Promotions,2,1
23,G1 flat usage,35-50,Female,Android,Standard,19,12,1,2,Maintenance,2,0
23,G1 flat usage,35-50,Female,Android,Standard,19,13,0,3,Services,2,1
23,G1 flat usage,35-50,Female,Android,Standard,19,14,0,2,Services,2,0
23,G1 flat usage,35-50,Female,Android,Standard,19,15,0,3,Services,2,0
23,G1 flat usage,35-50,Female,Android,Standard,19,16,0,3,Maintenance,3,0
23,G1 flat usage,35-50,Female,Android,Standard,19,17,0,4,Services,3,0
23,G1 flat usage,35-50,Female,Android,Standard,19,18,0,2,Services,1,1
23,G1 flat usage,35-50,Female,Android,Standard,19,19,1,3,Promotions,2,1
23,G1 flat usage,35-50,Female,Android,Standard,19,20,0,,,,
23,G1 flat usage,35-50,Female,Android,Standard,19,21,0,,,,
23,G1 flat usage,35-50,Female,Android,Standard,19,22,0,,,,
23,G1 flat usage,35-50,Female,Android,Standard,19,23,0,,,,
23,G1 flat usage,35-50,Female,Android,Standard,19,24,0,,,,
23,G1 flat usage,35-50,Female,Android,Standard,19,25,0,,,,
23,G1 flat usage,35-50,Female,Android,Standard,19,26,1,,,,
23,G1 flat usage,35-50,Female,Android,Standard,19,27,0,,,,
23,G1 flat usage,35-50,Female,Android,Standard,19,28,0,,,,
24,G1 flat usage,26-34,Female,OS X,Standard,14,1,0,4,Promotions,3,0
24,G1 flat usage,26-34,Female,OS X,Standard,14,2,0,4,Maintenance,3,1
24,G1 flat usage,26-34,Female,OS X,Standard,14,3,0,2,Maintenance,2,1
24,G1 flat usage,26-34,Female,OS X,Standard,14,4,0,4,Promotions,4,0
24,G1 flat usage,26-34,Female,OS X,Standard,14,5,1,4,Promotions,3,1
24,G1 flat usage,26-34,Female,OS X,Standard,14,6,0,3,Maintenance,2,1
24,G1 flat usage,26-34,Female,OS X,Standard,14,7,0,3,Services,3,1
24,G1 flat usage,26-34,Female,OS X,Standard,14,8,0,3,Promotions,2,1
24,G1 flat usage,26-34,Female,OS X,Standard,14,9,0,3,Maintenance,2,0
24,G1 flat usage,26-34,Female,OS X,Standard,14,10,0,2,Promotions,1,0
24,G1 flat usage,26-34,Female,OS X,Standard,14,11,0,4,Services,3,1
24,G1 flat usage,26-34,Female,OS X,Standard,14,12,1,4,Maintenance,3,1
24,G1 flat usage,26-34,Female,OS X,Standard,14,13,0,3,Services,3,1
24,G1 flat usage,26-34,Female,OS X,Standard,14,14,0,2,Promotions,2,1
24,G1 flat usage,26-34,Female,OS X,Standard,14,15,0,,,,
24,G1 flat usage,26-34,Female,OS X,Standard,14,16,0,,,,
24,G1 flat usage,26-34,Female,OS X,Standard,14,17,0,,,,
24,G1 flat usage,26-34,Female,OS X,Standard,14,18,0,,,,
24,G1 flat usage,26-34,Female,OS X,Standard,14,19,1,,,,
24,G1 flat usage,26-34,Female,OS X,Standard,14,20,0,,,,
24,G1 flat usage,26-34,Female,OS X,Standard,14,21,0,,,,
24,G1 flat usage,26-34,Female,OS X,Standard,14,22,0,,,,
24,G1 flat usage,26-34,Female,OS X,Standard,14,23,0,,,,
24,G1 flat usage,26-34,Female,OS X,Standard,14,24,0,,,,
24,G1 flat usage,26-34,Female,OS X,Standard,14,25,0,,,,
24,G1 flat usage,26-34,Female,OS X,Standard,14,26,1,,,,
24,G1 flat usage,26-34,Female,OS X,Standard,14,27,0,,,,
24,G1 flat usage,26-34,Female,OS X,Standard,14,28,0,,,,
25,G1 flat usage,50+,Female,Android,Standard,18,1,0,2,Maintenance,1,0
25,G1 flat usage,50+,Female,Android,Standard,18,2,0,3,Maintenance,3,1
25,G1 flat usage,50+,Female,Android,Standard,18,3,0,3,Services,2,0
25,G1 flat usage,50+,Female,Android,Standard,18,4,0,3,Maintenance,2,1
25,G1 flat usage,50+,Female,Android,Standard,18,5,1,4,Services,3,1
25,G1 flat usage,50+,Female,Android,Standard,18,6,0,3,Maintenance,3,0
25,G1 flat usage,50+,Female,Android,Standard,18,7,0,3,Promotions,3,0
25,G1 flat usage,50+,Female,Android,Standard,18,8,0,3,Maintenance,3,0
25,G1 flat usage,50+,Female,Android,Standard,18,9,0,4,Services,3,1
25,G1 flat usage,50+,Female,Android,Standard,18,10,0,4,Maintenance,4,1
25,G1 flat usage,50+,Female,Android,Standard,18,11,0,3,Promotions,2,1
25,G1 flat usage,50+,Female,Android,Standard,18,12,1,4,Services,4,1
25,G1 flat usage,50+,Female,Android,Standard,18,13,0,2,Promotions,1,1
25,G1 flat usage,50+,Female,Android,Standard,18,14,0,3,Promotions,2,1
25,G1 flat usage,50+,Female,Android,Standard,18,15,0,3,Services,3,0
25,G1 flat usage,50+,Female,Android,Standard,18,16,0,3,Maintenance,2,1
